tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1 days 19:13:00,2020-11-16 09:26:45.526,2020-11-16 09:31:15.039,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42411,Subscriber,1984,Female
0 days 10:05:00,2020-11-16 09:28:14.781,2020-11-16 09:39:08.793,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,42368,Customer,2000,Male
0 days 09:51:00,2020-11-16 09:33:47.672,2020-11-16 09:43:34.110,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3199,Newport Pkwy,40.7287448,-74.0321082,45550,Customer,1969,Unknown
0 days 13:00:00,2020-11-16 09:34:33.582,2020-11-16 09:39:03.508,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,42133,Subscriber,1972,Male
1 days 17:16:00,2020-11-16 09:35:02.536,2020-11-16 09:44:48.344,3195,Sip Ave,40.73089709786179,-74.06391263008118,3210,Pershing Field,40.742677141,-74.051788633,21500,Customer,1969,Unknown
0 days 02:53:00,2020-11-16 09:38:24.451,2020-11-16 09:52:07.292,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,20748,Subscriber,1992,Female
0 days 02:04:00,2020-11-16 09:38:58.392,2020-11-16 09:49:35.245,3211,Newark Ave,40.72152515,-74.046304543,3206,Hilltop,40.7311689,-74.0575736,38460,Subscriber,1967,Female
0 days 06:20:00,2020-11-16 09:40:06.742,2020-11-16 09:53:35.408,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3195,Sip Ave,40.73089709786179,-74.06391263008118,33630,Subscriber,1963,Male
0 days 06:22:00,2020-11-16 09:42:05.358,2020-11-16 09:49:33.854,3203,Hamilton Park,40.727595966,-74.044247311,3184,Paulus Hook,40.7141454,-74.0335519,44418,Subscriber,1983,Male
0 days 05:31:00,2020-11-16 09:42:17.616,2020-11-16 09:47:52.342,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3187,Warren St,40.7211236,-74.03805095,40907,Customer,1987,Female
0 days 05:12:00,2020-11-16 09:45:06.482,2020-11-16 09:57:33.630,3203,Hamilton Park,40.727595966,-74.044247311,3681,Grand St,40.71517767732029,-74.03768330812454,44401,Customer,1996,Female
1 days 07:57:00,2020-11-16 09:52:06.766,2020-11-16 09:55:57.139,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.04311746358871,44364,Subscriber,1994,Male
1 days 14:33:00,2020-11-16 09:55:23.371,2020-11-16 10:03:01.584,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42525,Subscriber,1989,Male
0 days 08:52:00,2020-11-16 09:55:31.381,2020-11-16 10:00:26.121,3280,Astor Place,40.71928220070702,-74.07126188278198,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,42380,Subscriber,1993,Female
0 days 09:03:00,2020-11-16 09:57:50.263,2020-11-16 10:17:34.653,3198,Heights Elevator,40.74871594538023,-74.04044330120087,3639,Harborside,40.7192517,-74.034234,15999,Subscriber,1991,Male
1 days 14:57:00,2020-11-16 09:58:19.511,2020-11-16 10:04:30.447,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3213,Van Vorst Park,40.71848892,-74.047726625,33361,Customer,1998,Male
0 days 08:53:00,2020-11-16 10:05:47.547,2020-11-16 10:11:54.217,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3187,Warren St,40.7211236,-74.03805095,43206,Customer,1969,Unknown
1 days 14:27:00,2020-11-16 10:06:07.642,2020-11-16 10:11:39.234,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,44364,Subscriber,1981,Male
1 days 07:03:00,2020-11-16 10:08:50.507,2020-11-16 10:15:57.807,3203,Hamilton Park,40.727595966,-74.044247311,3275,Columbus Drive,40.71835519823214,-74.03891444206238,28364,Subscriber,1985,Male
1 days 13:27:00,2020-11-16 10:09:54.026,2020-11-16 10:19:28.321,3191,Union St,40.7182113,-74.0836394,3280,Astor Place,40.71928220070702,-74.07126188278198,42825,Subscriber,1960,Male
1 days 07:13:00,2020-11-16 10:11:15.172,2020-11-16 10:18:14.441,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,44732,Subscriber,1986,Male
1 days 04:28:00,2020-11-16 10:11:59.360,2020-11-16 10:19:27.013,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3267,Morris Canal,40.7124188237569,-74.03852552175522,42411,Subscriber,1988,Male
1 days 03:01:00,2020-11-16 10:12:07.705,2020-11-16 10:55:36.339,3209,Brunswick St,40.7241765,-74.0506564,3483,Montgomery St,40.71942,-74.05099,45234,Subscriber,1975,Male
0 days 23:48:00,2020-11-16 10:13:08.465,2020-11-16 10:26:04.029,3210,Pershing Field,40.742677141,-74.051788633,3195,Sip Ave,40.73089709786179,-74.06391263008118,44969,Subscriber,1987,Male
1 days 02:01:00,2020-11-16 10:13:41.466,2020-11-16 10:31:21.818,3202,Newport PATH,40.7272235,-74.0337589,3192,Liberty Light Rail,40.7112423,-74.0557013,42582,Subscriber,1993,Female
0 days 09:21:00,2020-11-16 10:16:58.098,2020-11-16 10:20:38.001,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,35139,Subscriber,1989,Male
0 days 22:00:00,2020-11-16 10:18:57.430,2020-11-16 10:22:53.807,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3209,Brunswick St,40.7241765,-74.0506564,42456,Subscriber,1991,Female
1 days 02:05:00,2020-11-16 10:20:02.539,2020-11-16 10:29:23.669,3481,York St,40.71649,-74.04105,3203,Hamilton Park,40.727595966,-74.044247311,40318,Subscriber,1953,Female
1 days 01:43:00,2020-11-16 10:22:39.783,2020-11-16 10:27:14.932,3195,Sip Ave,40.73089709786179,-74.06391263008118,3194,McGinley Square,40.7253399253558,-74.06762212514877,33630,Customer,1969,Unknown
0 days 14:10:00,2020-11-16 10:22:43.033,2020-11-16 10:39:02.988,3267,Morris Canal,40.7124188237569,-74.03852552175522,3199,Newport Pkwy,40.7287448,-74.0321082,40440,Subscriber,1974,Male
0 days 13:44:00,2020-11-16 10:25:45.387,2020-11-16 10:33:06.788,3639,Harborside,40.7192517,-74.034234,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,47019,Customer,1988,Male
0 days 02:43:00,2020-11-16 10:28:59.924,2020-11-16 10:30:40.067,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958611647166,-74.04311746358871,27705,Subscriber,1982,Male
0 days 23:28:00,2020-11-16 10:29:55.162,2020-11-16 10:42:35.184,3681,Grand St,40.71517767732029,-74.03768330812454,3203,Hamilton Park,40.727595966,-74.044247311,44401,Customer,1996,Female
1 days 04:16:00,2020-11-16 10:32:40.521,2020-11-16 10:36:20.430,3195,Sip Ave,40.73089709786179,-74.06391263008118,3194,McGinley Square,40.7253399253558,-74.06762212514877,44969,Customer,1989,Male
0 days 08:51:00,2020-11-16 10:37:19.364,2020-11-16 10:43:49.279,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,45277,Customer,1994,Male
0 days 05:50:00,2020-11-16 10:38:03.481,2020-11-16 10:50:54.424,3209,Brunswick St,40.7241765,-74.0506564,3640,Journal Square,40.73367,-74.0625,44664,Subscriber,1985,Male
0 days 09:43:00,2020-11-16 10:38:36.205,2020-11-16 10:49:45.433,3187,Warren St,40.7211236,-74.03805095,3267,Morris Canal,40.7124188237569,-74.03852552175522,40907,Subscriber,1985,Female
0 days 04:40:00,2020-11-16 10:39:55.093,2020-11-16 10:43:16.470,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3481,York St,40.71649,-74.04105,42363,Subscriber,1964,Male
0 days 19:47:00,2020-11-16 10:40:02.665,2020-11-16 11:31:28.921,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,45873,Customer,1992,Male
0 days 05:53:00,2020-11-16 10:40:22.585,2020-11-16 10:54:58.207,3199,Newport Pkwy,40.7287448,-74.0321082,3267,Morris Canal,40.7124188237569,-74.03852552175522,40440,Subscriber,1974,Male
0 days 15:52:00,2020-11-16 10:43:22.200,2020-11-16 10:51:08.746,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958611647166,-74.04311746358871,43244,Subscriber,1985,Female
0 days 16:34:00,2020-11-16 10:43:59.052,2020-11-16 11:30:55.651,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,46291,Customer,1992,Female
0 days 16:17:00,2020-11-16 10:49:52.990,2020-11-16 11:08:53.687,3199,Newport Pkwy,40.7287448,-74.0321082,3194,McGinley Square,40.7253399253558,-74.06762212514877,45550,Subscriber,1980,Male
0 days 04:26:00,2020-11-16 10:52:27.412,2020-11-16 11:01:39.564,3206,Hilltop,40.7311689,-74.0575736,3481,York St,40.71649,-74.04105,38460,Subscriber,1987,Male
1 days 20:16:00,2020-11-16 10:52:38.225,2020-11-16 11:30:36.673,3210,Pershing Field,40.742677141,-74.051788633,3202,Newport PATH,40.7272235,-74.0337589,18851,Subscriber,1969,Male
1 days 20:14:00,2020-11-16 10:53:29.948,2020-11-16 10:58:42.410,3211,Newark Ave,40.72152515,-74.046304543,3203,Hamilton Park,40.727595966,-74.044247311,45350,Subscriber,1985,Male
0 days 05:01:00,2020-11-16 10:56:01.963,2020-11-16 10:58:12.042,3483,Montgomery St,40.71942,-74.05099,3209,Brunswick St,40.7241765,-74.0506564,45234,Subscriber,1975,Male
0 days 21:55:00,2020-11-16 10:56:36.153,2020-11-16 11:08:11.523,3210,Pershing Field,40.742677141,-74.051788633,3211,Newark Ave,40.72152515,-74.046304543,21500,Subscriber,1997,Unknown
0 days 19:15:00,2020-11-16 11:00:39.244,2020-11-16 11:09:28.769,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3202,Newport PATH,40.7272235,-74.0337589,42525,Subscriber,1990,Female
0 days 17:22:00,2020-11-16 11:00:56.103,2020-11-16 11:07:38.824,3187,Warren St,40.7211236,-74.03805095,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,43206,Customer,1987,Female
0 days 07:07:00,2020-11-16 11:01:40.769,2020-11-16 11:05:18.233,3185,City Hall,40.7177325,-74.043845,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,44223,Subscriber,1985,Male
0 days 11:38:00,2020-11-16 11:01:45.557,2020-11-16 11:06:13.425,3481,York St,40.71649,-74.04105,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42363,Subscriber,1984,Male
0 days 05:30:00,2020-11-16 11:03:04.039,2020-11-16 11:11:10.525,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.727595966,-74.044247311,44971,Subscriber,1976,Male
0 days 06:41:00,2020-11-16 11:03:18.582,2020-11-16 11:16:31.141,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42240,Customer,1992,Male
1 days 12:49:00,2020-11-16 11:05:21.041,2020-11-16 11:17:12.632,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3199,Newport Pkwy,40.7287448,-74.0321082,42350,Subscriber,1981,Male
0 days 04:01:00,2020-11-16 11:05:38.925,2020-11-16 11:10:58.658,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3203,Hamilton Park,40.727595966,-74.044247311,43752,Subscriber,1982,Female
0 days 23:05:00,2020-11-16 11:07:35.177,2020-11-16 11:22:07.834,3640,Journal Square,40.73367,-74.0625,3198,Heights Elevator,40.74871594538023,-74.04044330120087,44916,Subscriber,1985,Male
0 days 15:55:00,2020-11-16 11:12:43.979,2020-11-16 11:35:17.887,3192,Liberty Light Rail,40.7112423,-74.0557013,3273,Manila & 1st,40.72165072487999,-74.04288411140442,47255,Subscriber,1978,Female
0 days 04:24:00,2020-11-16 11:14:35.005,2020-11-16 11:27:03.738,3192,Liberty Light Rail,40.7112423,-74.0557013,3681,Grand St,40.71517767732029,-74.03768330812454,40174,Subscriber,1985,Male
0 days 04:55:00,2020-11-16 11:14:56.187,2020-11-16 11:19:43.091,3192,Liberty Light Rail,40.7112423,-74.0557013,3268,Lafayette Park,40.71346382669195,-74.06285852193832,42355,Subscriber,1989,Female
1 days 14:44:00,2020-11-16 11:17:58.746,2020-11-16 11:22:27.553,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,44418,Subscriber,1987,Male
0 days 05:32:00,2020-11-16 11:18:55.209,2020-11-16 11:41:55.324,3640,Journal Square,40.73367,-74.0625,3192,Liberty Light Rail,40.7112423,-74.0557013,42267,Customer,1993,Male
0 days 07:33:00,2020-11-16 11:26:36.527,2020-11-16 11:32:28.140,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3185,City Hall,40.7177325,-74.043845,42178,Subscriber,1990,Male
0 days 09:10:00,2020-11-16 11:30:49.279,2020-11-16 11:53:01.679,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,42465,Subscriber,1990,Male
0 days 09:10:00,2020-11-16 11:33:04.646,2020-11-16 11:59:35.306,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3196,Riverview Park,40.7443187,-74.0439909,44737,Customer,1997,Male
0 days 06:49:00,2020-11-16 11:33:31.788,2020-11-16 11:57:00.655,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3639,Harborside,40.7192517,-74.034234,39920,Subscriber,1949,Male
0 days 02:40:00,2020-11-16 11:34:00.683,2020-11-16 11:44:42.765,3280,Astor Place,40.71928220070702,-74.07126188278198,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42825,Subscriber,1993,Male
0 days 03:54:00,2020-11-16 11:34:35.118,2020-11-16 11:45:04.906,3267,Morris Canal,40.7124188237569,-74.03852552175522,3639,Harborside,40.7192517,-74.034234,40907,Subscriber,1964,Male
0 days 20:43:00,2020-11-16 11:34:50.009,2020-11-16 11:41:41.338,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3187,Warren St,40.7211236,-74.03805095,43206,Customer,1987,Female
1 days 08:12:00,2020-11-16 11:36:46.890,2020-11-16 11:44:52.530,3267,Morris Canal,40.7124188237569,-74.03852552175522,3639,Harborside,40.7192517,-74.034234,42411,Subscriber,2000,Male
0 days 08:59:00,2020-11-16 11:37:01.651,2020-11-16 11:41:53.970,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3185,City Hall,40.7177325,-74.043845,41927,Subscriber,1985,Male
0 days 08:11:00,2020-11-16 11:39:04.014,2020-11-16 11:53:34.994,3209,Brunswick St,40.7241765,-74.0506564,3268,Lafayette Park,40.71346382669195,-74.06285852193832,45234,Subscriber,1983,Male
0 days 17:13:00,2020-11-16 11:41:25.596,2020-11-16 11:46:58.958,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.727595966,-74.044247311,27453,Subscriber,1987,Male
0 days 07:41:00,2020-11-16 11:41:45.354,2020-11-16 11:46:16.129,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3203,Hamilton Park,40.727595966,-74.044247311,44336,Subscriber,1988,Male
0 days 17:14:00,2020-11-16 11:43:03.617,2020-11-16 11:53:13.934,3199,Newport Pkwy,40.7287448,-74.0321082,3273,Manila & 1st,40.72165072487999,-74.04288411140442,20748,Subscriber,1994,Male
0 days 07:22:00,2020-11-16 11:44:55.460,2020-11-16 11:46:44.677,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42432,Subscriber,1964,Female
0 days 03:38:00,2020-11-16 11:53:32.160,2020-11-16 12:06:00.125,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3185,City Hall,40.7177325,-74.043845,42497,Subscriber,1983,Male
0 days 04:04:00,2020-11-16 11:54:03.223,2020-11-16 12:04:25.920,3192,Liberty Light Rail,40.7112423,-74.0557013,3211,Newark Ave,40.72152515,-74.046304543,42140,Subscriber,1986,Female
0 days 04:31:00,2020-11-16 11:57:18.795,2020-11-16 12:02:25.650,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42634,Subscriber,1987,Female
0 days 08:48:00,2020-11-16 11:59:09.498,2020-11-16 12:42:57.397,3192,Liberty Light Rail,40.7112423,-74.0557013,3213,Van Vorst Park,40.71848892,-74.047726625,42614,Subscriber,1980,Male
0 days 21:47:00,2020-11-16 11:59:12.923,2020-11-16 12:43:02.291,3192,Liberty Light Rail,40.7112423,-74.0557013,3213,Van Vorst Park,40.71848892,-74.047726625,42419,Subscriber,1982,Female
0 days 02:10:00,2020-11-16 11:59:18.524,2020-11-16 12:04:46.184,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3199,Newport Pkwy,40.7287448,-74.0321082,28364,Subscriber,1980,Male
0 days 14:26:00,2020-11-16 11:59:51.869,2020-11-16 12:09:16.761,3267,Morris Canal,40.7124188237569,-74.03852552175522,3211,Newark Ave,40.72152515,-74.046304543,40440,Customer,1992,Female
0 days 13:20:00,2020-11-16 12:00:21.800,2020-11-16 12:04:41.140,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,40907,Subscriber,1988,Male
0 days 04:46:00,2020-11-16 12:02:12.826,2020-11-16 12:21:22.318,3194,McGinley Square,40.7253399253558,-74.06762212514877,3187,Warren St,40.7211236,-74.03805095,45550,Subscriber,1980,Male
0 days 14:46:00,2020-11-16 12:02:18.161,2020-11-16 12:14:53.478,3192,Liberty Light Rail,40.7112423,-74.0557013,3681,Grand St,40.71517767732029,-74.03768330812454,45225,Customer,1995,Unknown
0 days 14:41:00,2020-11-16 12:02:41.062,2020-11-16 12:14:43.407,3192,Liberty Light Rail,40.7112423,-74.0557013,3681,Grand St,40.71517767732029,-74.03768330812454,42582,Customer,1992,Female
0 days 09:22:00,2020-11-16 12:07:18.437,2020-11-16 12:09:40.046,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.04311746358871,26857,Subscriber,1977,Male
0 days 09:16:00,2020-11-16 12:08:48.621,2020-11-16 12:14:33.584,3202,Newport PATH,40.7272235,-74.0337589,3681,Grand St,40.71517767732029,-74.03768330812454,40907,Subscriber,1988,Male
0 days 15:50:00,2020-11-16 12:15:42.977,2020-11-16 12:27:53.385,3199,Newport Pkwy,40.7287448,-74.0321082,3279,Dixon Mills,40.721630142638354,-74.04996782541275,42105,Subscriber,1981,Male
1 days 00:05:00,2020-11-16 12:16:26.255,2020-11-16 12:20:14.519,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,43568,Subscriber,1981,Female
0 days 23:47:00,2020-11-16 12:21:24.068,2020-11-16 12:28:18.309,3203,Hamilton Park,40.727595966,-74.044247311,3211,Newark Ave,40.72152515,-74.046304543,32575,Subscriber,1986,Female
0 days 15:12:00,2020-11-16 12:22:04.152,2020-11-16 12:25:13.619,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73089709786179,-74.06391263008118,44969,Subscriber,1999,Male
0 days 13:22:00,2020-11-16 12:22:20.678,2020-11-16 12:32:49.083,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3185,City Hall,40.7177325,-74.043845,38575,Subscriber,1985,Male
0 days 08:24:00,2020-11-16 12:22:37.918,2020-11-16 12:26:09.524,3638,Washington St,40.7242941,-74.0354826,3203,Hamilton Park,40.727595966,-74.044247311,42444,Customer,1969,Unknown
0 days 06:20:00,2020-11-16 12:23:37.387,2020-11-16 12:33:12.876,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,3202,Newport PATH,40.7272235,-74.0337589,42014,Customer,1961,Male
1 days 05:57:00,2020-11-16 12:24:07.207,2020-11-16 12:40:44.570,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,45656,Subscriber,1993,Male
0 days 17:09:00,2020-11-16 12:25:35.273,2020-11-16 12:37:32.052,3203,Hamilton Park,40.727595966,-74.044247311,3199,Newport Pkwy,40.7287448,-74.0321082,45350,Subscriber,1988,Male
1 days 12:06:00,2020-11-16 12:30:59.670,2020-11-16 12:35:30.412,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42634,Subscriber,1970,Male
0 days 14:59:00,2020-11-16 12:32:29.841,2020-11-16 13:00:36.574,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,42527,Subscriber,1993,Female
4 days 20:58:00,2020-11-16 12:33:19.716,2020-11-16 12:51:53.147,3199,Newport Pkwy,40.7287448,-74.0321082,3638,Washington St,40.7242941,-74.0354826,42350,Subscriber,1992,Male
0 days 12:36:00,2020-11-16 12:36:52.198,2020-11-16 12:44:24.052,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.727595966,-74.044247311,42342,Subscriber,1994,Female
0 days 04:55:00,2020-11-16 12:41:12.466,2020-11-16 15:00:46.626,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,46465,Customer,1969,Unknown
0 days 08:38:00,2020-11-16 12:41:15.917,2020-11-16 12:43:20.401,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3185,City Hall,40.7177325,-74.043845,42432,Subscriber,1990,Male
0 days 04:05:00,2020-11-16 12:41:26.564,2020-11-16 12:59:29.333,3638,Washington St,40.7242941,-74.0354826,3639,Harborside,40.7192517,-74.034234,44415,Customer,1969,Unknown
0 days 03:41:00,2020-11-16 12:46:18.683,2020-11-16 12:51:36.441,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3203,Hamilton Park,40.727595966,-74.044247311,44316,Subscriber,1980,Male
0 days 07:41:00,2020-11-16 12:47:29.757,2020-11-16 13:04:35.408,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,46473,Subscriber,1969,Unknown
0 days 17:05:00,2020-11-16 12:47:47.949,2020-11-16 12:51:09.520,3639,Harborside,40.7192517,-74.034234,3187,Warren St,40.7211236,-74.03805095,43572,Subscriber,1985,Female
1 days 09:45:00,2020-11-16 12:52:16.717,2020-11-16 13:25:14.676,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.7287448,-74.0321082,42350,Subscriber,1992,Male
0 days 16:17:00,2020-11-16 12:52:38.863,2020-11-16 12:55:41.709,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.04311746358871,47108,Subscriber,1985,Male
0 days 05:11:00,2020-11-16 12:54:02.281,2020-11-16 13:19:28.299,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,3267,Morris Canal,40.7124188237569,-74.03852552175522,42574,Customer,1990,Male
0 days 15:23:00,2020-11-16 12:56:32.075,2020-11-16 13:10:11.447,3202,Newport PATH,40.7272235,-74.0337589,3275,Columbus Drive,40.71835519823214,-74.03891444206238,14607,Subscriber,1988,Male
1 days 14:09:00,2020-11-16 12:56:47.365,2020-11-16 13:08:52.472,3198,Heights Elevator,40.74871594538023,-74.04044330120087,3209,Brunswick St,40.7241765,-74.0506564,44916,Subscriber,1985,Male
0 days 17:17:00,2020-11-16 12:57:37.883,2020-11-16 13:00:22.776,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3203,Hamilton Park,40.727595966,-74.044247311,42368,Subscriber,1967,Female
0 days 19:58:00,2020-11-16 12:57:44.921,2020-11-16 13:17:40.122,3209,Brunswick St,40.7241765,-74.0506564,3209,Brunswick St,40.7241765,-74.0506564,14729,Subscriber,1970,Male
0 days 17:21:00,2020-11-16 12:57:58.207,2020-11-16 13:07:01.202,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,3195,Sip Ave,40.73089709786179,-74.06391263008118,42380,Subscriber,1966,Male
0 days 17:14:00,2020-11-16 12:58:39.073,2020-11-16 13:07:16.220,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42293,Subscriber,1984,Male
0 days 16:38:00,2020-11-16 13:00:21.899,2020-11-16 13:07:53.291,3213,Van Vorst Park,40.71848892,-74.047726625,3209,Brunswick St,40.7241765,-74.0506564,42546,Subscriber,1983,Female
0 days 03:47:00,2020-11-16 13:00:24.513,2020-11-16 13:19:00.730,3195,Sip Ave,40.73089709786179,-74.06391263008118,3199,Newport Pkwy,40.7287448,-74.0321082,44969,Customer,1989,Male
0 days 07:47:00,2020-11-16 13:01:07.206,2020-11-16 15:00:42.198,3639,Harborside,40.7192517,-74.034234,3638,Washington St,40.7242941,-74.0354826,46541,Customer,1969,Unknown
0 days 03:30:00,2020-11-16 13:01:25.932,2020-11-16 13:17:03.993,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,3202,Newport PATH,40.7272235,-74.0337589,42417,Customer,1969,Unknown
0 days 14:56:00,2020-11-16 13:02:55.657,2020-11-16 13:10:11.074,3195,Sip Ave,40.73089709786179,-74.06391263008118,3280,Astor Place,40.71928220070702,-74.07126188278198,26139,Subscriber,1959,Male
1 days 00:49:00,2020-11-16 13:04:45.046,2020-11-16 13:18:45.213,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3280,Astor Place,40.71928220070702,-74.07126188278198,42825,Subscriber,1993,Male
0 days 23:40:00,2020-11-16 13:05:53.674,2020-11-16 13:09:56.700,3640,Journal Square,40.73367,-74.0625,3201,Dey St,40.737711,-74.066921,44664,Subscriber,1962,Female
0 days 06:32:00,2020-11-16 13:07:08.675,2020-11-16 13:13:44.525,3187,Warren St,40.7211236,-74.03805095,3213,Van Vorst Park,40.71848892,-74.047726625,45256,Subscriber,1964,Female
0 days 07:24:00,2020-11-16 13:10:05.559,2020-11-16 13:28:15.966,3194,McGinley Square,40.7253399253558,-74.06762212514877,3210,Pershing Field,40.742677141,-74.051788633,33630,Subscriber,1953,Female
2 days 00:02:00,2020-11-16 13:12:56.256,2020-11-16 13:18:09.991,3639,Harborside,40.7192517,-74.034234,3681,Grand St,40.71517767732029,-74.03768330812454,33352,Subscriber,1987,Male
0 days 04:15:00,2020-11-16 13:13:59.182,2020-11-16 13:27:39.809,3209,Brunswick St,40.7241765,-74.0506564,3681,Grand St,40.71517767732029,-74.03768330812454,42159,Subscriber,1978,Male
0 days 07:02:00,2020-11-16 13:14:51.695,2020-11-16 13:21:03.849,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,42267,Subscriber,1988,Male
0 days 22:07:00,2020-11-16 13:17:22.164,2020-11-16 13:27:24.109,3280,Astor Place,40.71928220070702,-74.07126188278198,3195,Sip Ave,40.73089709786179,-74.06391263008118,26139,Subscriber,1997,Female
0 days 06:10:00,2020-11-16 13:20:38.042,2020-11-16 13:46:03.802,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3279,Dixon Mills,40.721630142638354,-74.04996782541275,42634,Subscriber,1968,Male
0 days 05:44:00,2020-11-16 13:20:40.079,2020-11-16 13:35:24.013,3209,Brunswick St,40.7241765,-74.0506564,3202,Newport PATH,40.7272235,-74.0337589,44916,Subscriber,1970,Male
1 days 13:24:00,2020-11-16 13:20:57.485,2020-11-16 13:31:56.033,3211,Newark Ave,40.72152515,-74.046304543,3267,Morris Canal,40.7124188237569,-74.03852552175522,40440,Customer,1992,Female
