tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
0 days 00:04:08,2020-12-11 14:24:36.426,2020-12-11 14:28:44.802,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3187,Warren St,40.7211236,-74.03805095,40549,Subscriber,1970,Male
0 days 00:07:20,2020-12-11 14:25:15.673,2020-12-11 14:32:36.025,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,46290,Subscriber,1968,Male
0 days 00:05:00,2020-12-11 14:26:38.129,2020-12-11 14:31:38.707,3639,Harborside,40.7192517,-74.034234,3681,Grand St,40.71517767732029,-74.03768330812454,42601,Subscriber,1989,Female
0 days 00:05:51,2020-12-11 14:28:12.052,2020-12-11 14:34:03.844,3202,Newport PATH,40.7272235,-74.0337589,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,39542,Subscriber,1980,Male
0 days 00:44:09,2020-12-11 14:29:05.847,2020-12-11 15:13:15.164,3191,Union St,40.7182113,-74.0836394,3191,Union St,40.7182113,-74.0836394,42105,Customer,1969,Unknown
0 days 00:02:30,2020-12-11 14:29:08.230,2020-12-11 14:31:38.231,3639,Harborside,40.7192517,-74.034234,3638,Washington St,40.7242941,-74.0354826,29072,Subscriber,1973,Male
0 days 00:03:38,2020-12-11 14:33:33.375,2020-12-11 14:37:11.790,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,41583,Subscriber,1959,Male
0 days 00:01:36,2020-12-11 14:35:19.429,2020-12-11 14:36:56.384,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,45652,Subscriber,1989,Male
0 days 00:11:31,2020-12-11 14:35:29.924,2020-12-11 14:47:01.139,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3203,Hamilton Park,40.727595966,-74.044247311,40053,Subscriber,1979,Male
0 days 00:06:23,2020-12-11 14:37:09.972,2020-12-11 14:43:33.692,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,43798,Subscriber,1994,Female
0 days 00:02:47,2020-12-11 14:37:10.457,2020-12-11 14:39:57.468,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,44042,Customer,1997,Male
0 days 00:03:13,2020-12-11 14:38:05.540,2020-12-11 14:41:19.334,3192,Liberty Light Rail,40.7112423,-74.0557013,3268,Lafayette Park,40.71346382669195,-74.06285852193832,45255,Subscriber,1979,Male
0 days 00:09:36,2020-12-11 14:38:13.057,2020-12-11 14:47:49.720,3202,Newport PATH,40.7272235,-74.0337589,3209,Brunswick St,40.7241765,-74.0506564,36057,Customer,1969,Unknown
0 days 00:06:53,2020-12-11 14:39:06.822,2020-12-11 14:46:00.720,3211,Newark Ave,40.72152515,-74.046304543,3681,Grand St,40.71517767732029,-74.03768330812454,47225,Subscriber,1989,Male
0 days 00:26:17,2020-12-11 14:40:42.131,2020-12-11 15:06:59.958,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,29095,Customer,1992,Male
0 days 00:13:28,2020-12-11 14:41:17.812,2020-12-11 14:54:46.092,3214,Essex Light Rail,40.7127742,-74.0364857,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,44576,Subscriber,1977,Male
0 days 00:04:31,2020-12-11 14:45:21.634,2020-12-11 14:49:53.214,3267,Morris Canal,40.7124188237569,-74.03852552175522,3185,City Hall,40.7177325,-74.043845,42379,Subscriber,1985,Male
0 days 00:20:14,2020-12-11 14:48:03.072,2020-12-11 15:08:17.447,3198,Heights Elevator,40.74871594538023,-74.04044330120087,3211,Newark Ave,40.72152515,-74.046304543,25176,Subscriber,1989,Female
0 days 00:06:08,2020-12-11 14:50:01.037,2020-12-11 14:56:09.108,3211,Newark Ave,40.72152515,-74.046304543,3638,Washington St,40.7242941,-74.0354826,43467,Subscriber,1986,Female
0 days 00:23:58,2020-12-11 14:50:06.576,2020-12-11 15:14:04.946,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3193,Lincoln Park,40.7246050998869,-74.07840594649315,45358,Customer,1980,Female
0 days 00:11:06,2020-12-11 14:51:05.002,2020-12-11 15:02:11.147,3267,Morris Canal,40.7124188237569,-74.03852552175522,3192,Liberty Light Rail,40.7112423,-74.0557013,46600,Subscriber,1980,Female
0 days 00:41:05,2020-12-11 14:52:32.900,2020-12-11 15:33:38.510,3199,Newport Pkwy,40.7287448,-74.0321082,3483,Montgomery St,40.71942,-74.05099,45343,Customer,1989,Male
0 days 00:12:22,2020-12-11 14:55:56.686,2020-12-11 15:08:19.313,3214,Essex Light Rail,40.7127742,-74.0364857,3640,Journal Square,40.73367,-74.0625,31244,Subscriber,1992,Female
0 days 00:33:31,2020-12-11 14:56:34.316,2020-12-11 15:30:05.727,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3639,Harborside,40.7192517,-74.034234,46290,Subscriber,1993,Female
0 days 00:33:27,2020-12-11 14:56:44.889,2020-12-11 15:30:12.306,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3639,Harborside,40.7192517,-74.034234,42178,Subscriber,1992,Male
0 days 00:19:19,2020-12-11 14:56:54.074,2020-12-11 15:16:13.228,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3211,Newark Ave,40.72152515,-74.046304543,41583,Customer,1969,Unknown
0 days 00:23:24,2020-12-11 14:56:57.566,2020-12-11 15:20:22.031,3187,Warren St,40.7211236,-74.03805095,3638,Washington St,40.7242941,-74.0354826,44358,Customer,1988,Male
0 days 00:24:26,2020-12-11 14:57:01.124,2020-12-11 15:21:27.350,3195,Sip Ave,40.73089709786179,-74.06391263008118,3195,Sip Ave,40.73089709786179,-74.06391263008118,33808,Customer,1969,Unknown
0 days 00:13:30,2020-12-11 14:57:18.722,2020-12-11 15:10:49.248,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42307,Subscriber,1981,Male
0 days 00:07:03,2020-12-11 14:57:19.991,2020-12-11 15:04:23.785,3681,Grand St,40.71517767732029,-74.03768330812454,3202,Newport PATH,40.7272235,-74.0337589,42314,Subscriber,1956,Male
0 days 00:08:47,2020-12-11 14:58:00.669,2020-12-11 15:06:48.335,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3202,Newport PATH,40.7272235,-74.0337589,44576,Subscriber,1988,Male
0 days 00:08:13,2020-12-11 14:58:04.179,2020-12-11 15:06:18.056,3681,Grand St,40.71517767732029,-74.03768330812454,3203,Hamilton Park,40.727595966,-74.044247311,41696,Subscriber,1983,Male
0 days 00:07:21,2020-12-11 14:58:24.555,2020-12-11 15:05:45.850,3195,Sip Ave,40.73089709786179,-74.06391263008118,3195,Sip Ave,40.73089709786179,-74.06391263008118,39442,Subscriber,1966,Male
0 days 00:22:58,2020-12-11 15:00:18.082,2020-12-11 15:23:17.064,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3638,Washington St,40.7242941,-74.0354826,44762,Customer,2000,Male
0 days 00:07:35,2020-12-11 15:00:42.544,2020-12-11 15:08:18.160,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3186,Grove St PATH,40.71958611647166,-74.04311746358871,44691,Subscriber,1973,Male
0 days 00:03:40,2020-12-11 15:00:54.909,2020-12-11 15:04:35.506,3195,Sip Ave,40.73089709786179,-74.06391263008118,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42410,Subscriber,1966,Male
0 days 00:14:43,2020-12-11 15:01:29.325,2020-12-11 15:16:12.454,3640,Journal Square,40.73367,-74.0625,3483,Montgomery St,40.71942,-74.05099,42108,Customer,1989,Male
0 days 00:04:43,2020-12-11 15:01:57.746,2020-12-11 15:06:41.321,3195,Sip Ave,40.73089709786179,-74.06391263008118,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,42147,Subscriber,1981,Male
0 days 00:10:42,2020-12-11 15:03:35.193,2020-12-11 15:14:17.476,3214,Essex Light Rail,40.7127742,-74.0364857,3268,Lafayette Park,40.71346382669195,-74.06285852193832,42117,Subscriber,1991,Male
0 days 00:10:24,2020-12-11 15:05:32.207,2020-12-11 15:15:56.930,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3192,Liberty Light Rail,40.7112423,-74.0557013,32575,Subscriber,1986,Unknown
0 days 00:02:46,2020-12-11 15:08:34.404,2020-12-11 15:11:20.906,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3273,Manila & 1st,40.72165072487999,-74.04288411140442,39542,Subscriber,1996,Male
0 days 00:03:41,2020-12-11 15:08:42.241,2020-12-11 15:12:23.855,3638,Washington St,40.7242941,-74.0354826,3639,Harborside,40.7192517,-74.034234,29072,Subscriber,1973,Male
0 days 00:04:33,2020-12-11 15:11:52.700,2020-12-11 15:16:26.207,3640,Journal Square,40.73367,-74.0625,3207,Oakland Ave,40.7376037,-74.0524783,31244,Subscriber,1963,Female
0 days 00:04:34,2020-12-11 15:12:15.358,2020-12-11 15:16:49.552,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73089709786179,-74.06391263008118,40168,Customer,1969,Unknown
0 days 00:02:00,2020-12-11 15:12:17.750,2020-12-11 15:14:18.215,3213,Van Vorst Park,40.71848892,-74.047726625,3483,Montgomery St,40.71942,-74.05099,44418,Subscriber,1964,Female
0 days 00:03:04,2020-12-11 15:12:32.064,2020-12-11 15:15:36.431,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42153,Subscriber,1989,Female
0 days 00:01:56,2020-12-11 15:12:38.423,2020-12-11 15:14:35.358,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3193,Lincoln Park,40.7246050998869,-74.07840594649315,45352,Customer,1968,Female
0 days 00:47:16,2020-12-11 15:14:22.748,2020-12-11 16:01:39.060,3191,Union St,40.7182113,-74.0836394,3191,Union St,40.7182113,-74.0836394,42105,Customer,1969,Unknown
0 days 00:11:08,2020-12-11 15:22:27.137,2020-12-11 15:33:35.757,3210,Pershing Field,40.742677141,-74.051788633,3194,McGinley Square,40.7253399253558,-74.06762212514877,41002,Customer,1969,Unknown
0 days 00:19:21,2020-12-11 15:23:14.906,2020-12-11 15:42:36.514,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3202,Newport PATH,40.7272235,-74.0337589,44732,Customer,1995,Female
0 days 00:06:40,2020-12-11 15:25:55.975,2020-12-11 15:32:36.256,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,3195,Sip Ave,40.73089709786179,-74.06391263008118,42147,Customer,1969,Unknown
0 days 00:17:26,2020-12-11 15:26:14.899,2020-12-11 15:43:41.057,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3202,Newport PATH,40.7272235,-74.0337589,46609,Customer,1969,Unknown
0 days 00:05:53,2020-12-11 15:27:07.942,2020-12-11 15:33:01.167,3638,Washington St,40.7242941,-74.0354826,3213,Van Vorst Park,40.71848892,-74.047726625,38906,Subscriber,1989,Male
0 days 00:09:13,2020-12-11 15:27:16.534,2020-12-11 15:36:30.112,3195,Sip Ave,40.73089709786179,-74.06391263008118,3679,Bergen Ave,40.722103786686034,-74.07145500183105,42435,Subscriber,1996,Male
0 days 00:26:03,2020-12-11 15:32:01.352,2020-12-11 15:58:04.788,3203,Hamilton Park,40.727595966,-74.044247311,3196,Riverview Park,40.7443187,-74.0439909,42453,Customer,1987,Female
0 days 00:02:37,2020-12-11 15:32:24.579,2020-12-11 15:35:01.832,3640,Journal Square,40.73367,-74.0625,3195,Sip Ave,40.73089709786179,-74.06391263008118,32540,Subscriber,1969,Male
0 days 00:24:18,2020-12-11 15:33:44.473,2020-12-11 15:58:02.908,3203,Hamilton Park,40.727595966,-74.044247311,3196,Riverview Park,40.7443187,-74.0439909,44968,Customer,1982,Male
0 days 00:14:49,2020-12-11 15:34:04.952,2020-12-11 15:48:54.661,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3194,McGinley Square,40.7253399253558,-74.06762212514877,42527,Subscriber,1973,Female
0 days 00:30:57,2020-12-11 15:34:18.650,2020-12-11 16:05:16.319,3280,Astor Place,40.71928220070702,-74.07126188278198,3186,Grove St PATH,40.71958611647166,-74.04311746358871,44414,Subscriber,1984,Female
0 days 00:02:27,2020-12-11 15:34:34.941,2020-12-11 15:37:02.860,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,44911,Subscriber,1991,Male
0 days 00:15:18,2020-12-11 15:35:30.139,2020-12-11 15:50:48.783,3267,Morris Canal,40.7124188237569,-74.03852552175522,3199,Newport Pkwy,40.7287448,-74.0321082,27233,Customer,1969,Unknown
0 days 00:21:58,2020-12-11 15:37:46.840,2020-12-11 15:59:45.209,3196,Riverview Park,40.7443187,-74.0439909,3639,Harborside,40.7192517,-74.034234,47108,Subscriber,1984,Female
0 days 00:46:16,2020-12-11 15:38:03.255,2020-12-11 16:24:20.076,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,45233,Customer,2001,Female
0 days 00:07:27,2020-12-11 15:40:51.495,2020-12-11 15:48:18.780,3203,Hamilton Park,40.727595966,-74.044247311,3185,City Hall,40.7177325,-74.043845,35097,Subscriber,1953,Female
0 days 00:10:33,2020-12-11 15:41:05.995,2020-12-11 15:51:39.297,3184,Paulus Hook,40.7141454,-74.0335519,3268,Lafayette Park,40.71346382669195,-74.06285852193832,44316,Subscriber,1990,Male
0 days 00:04:55,2020-12-11 15:41:08.077,2020-12-11 15:46:03.863,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,42213,Subscriber,1993,Female
0 days 00:06:34,2020-12-11 15:42:09.692,2020-12-11 15:48:43.835,3212,Christ Hospital,40.734785818,-74.050443636,3211,Newark Ave,40.72152515,-74.046304543,41369,Subscriber,1988,Male
0 days 00:36:39,2020-12-11 15:42:28.113,2020-12-11 16:19:07.423,3191,Union St,40.7182113,-74.0836394,3198,Heights Elevator,40.74871594538023,-74.04044330120087,45261,Customer,1993,Male
0 days 00:17:05,2020-12-11 15:42:49.092,2020-12-11 15:59:54.570,3202,Newport PATH,40.7272235,-74.0337589,3198,Heights Elevator,40.74871594538023,-74.04044330120087,42759,Subscriber,1987,Male
0 days 00:40:43,2020-12-11 15:43:36.993,2020-12-11 16:24:20.950,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42411,Customer,2001,Female
0 days 00:19:34,2020-12-11 15:45:20.971,2020-12-11 16:04:55.259,3202,Newport PATH,40.7272235,-74.0337589,3677,Glenwood Ave,40.72755146730012,-74.07106071710587,44576,Customer,1969,Unknown
0 days 00:10:24,2020-12-11 15:48:18.361,2020-12-11 15:58:42.760,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,3186,Grove St PATH,40.71958611647166,-74.04311746358871,44042,Subscriber,1989,Male
0 days 00:05:53,2020-12-11 15:49:26.587,2020-12-11 15:55:20.103,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,21488,Subscriber,1991,Female
0 days 00:03:43,2020-12-11 15:49:36.840,2020-12-11 15:53:20.798,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.7124188237569,-74.03852552175522,42361,Subscriber,1990,Male
0 days 00:49:11,2020-12-11 15:50:08.397,2020-12-11 16:39:19.518,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73089709786179,-74.06391263008118,31244,Customer,1997,Male
0 days 00:04:22,2020-12-11 15:53:08.931,2020-12-11 15:57:31.123,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42307,Subscriber,1994,Male
0 days 00:49:14,2020-12-11 15:55:30.481,2020-12-11 16:44:44.930,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,46395,Customer,1994,Male
0 days 00:04:02,2020-12-11 15:56:05.093,2020-12-11 16:00:07.520,3195,Sip Ave,40.73089709786179,-74.06391263008118,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42147,Customer,1991,Male
0 days 00:07:57,2020-12-11 15:56:09.457,2020-12-11 16:04:07.438,3195,Sip Ave,40.73089709786179,-74.06391263008118,3194,McGinley Square,40.7253399253558,-74.06762212514877,48753,Subscriber,1980,Male
0 days 00:05:25,2020-12-11 15:56:56.120,2020-12-11 16:02:21.878,3185,City Hall,40.7177325,-74.043845,3267,Morris Canal,40.7124188237569,-74.03852552175522,42206,Subscriber,1991,Male
0 days 00:07:09,2020-12-11 16:01:22.976,2020-12-11 16:08:32.764,3202,Newport PATH,40.7272235,-74.0337589,3681,Grand St,40.71517767732029,-74.03768330812454,42314,Subscriber,1956,Male
0 days 00:13:19,2020-12-11 16:02:47.728,2020-12-11 16:16:07.409,3681,Grand St,40.71517767732029,-74.03768330812454,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,42174,Subscriber,1986,Male
0 days 00:14:17,2020-12-11 16:03:04.104,2020-12-11 16:17:21.808,3483,Montgomery St,40.71942,-74.05099,3640,Journal Square,40.73367,-74.0625,44333,Customer,1989,Male
0 days 00:15:00,2020-12-11 16:05:24.272,2020-12-11 16:20:24.764,3194,McGinley Square,40.7253399253558,-74.06762212514877,3639,Harborside,40.7192517,-74.034234,42634,Subscriber,1973,Female
0 days 00:01:14,2020-12-11 16:05:45.089,2020-12-11 16:06:59.202,3267,Morris Canal,40.7124188237569,-74.03852552175522,3267,Morris Canal,40.7124188237569,-74.03852552175522,38937,Subscriber,1967,Male
0 days 00:07:03,2020-12-11 16:06:36.173,2020-12-11 16:13:39.222,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,40053,Subscriber,1986,Male
0 days 00:12:23,2020-12-11 16:07:10.569,2020-12-11 16:19:34.065,3202,Newport PATH,40.7272235,-74.0337589,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,40958,Subscriber,1988,Male
0 days 00:15:37,2020-12-11 16:10:03.914,2020-12-11 16:25:41.284,3267,Morris Canal,40.7124188237569,-74.03852552175522,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,42361,Subscriber,1993,Female
0 days 00:03:32,2020-12-11 16:10:42.255,2020-12-11 16:14:15.112,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3186,Grove St PATH,40.71958611647166,-74.04311746358871,48742,Subscriber,1972,Male
0 days 00:15:00,2020-12-11 16:10:49.768,2020-12-11 16:25:50.542,3267,Morris Canal,40.7124188237569,-74.03852552175522,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,42206,Subscriber,1992,Male
0 days 00:06:05,2020-12-11 16:10:53.218,2020-12-11 16:16:58.598,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.7124188237569,-74.03852552175522,42230,Subscriber,1961,Male
0 days 00:08:29,2020-12-11 16:11:06.798,2020-12-11 16:19:36.564,3199,Newport Pkwy,40.7287448,-74.0321082,3186,Grove St PATH,40.71958611647166,-74.04311746358871,43572,Customer,1969,Unknown
0 days 00:03:30,2020-12-11 16:12:34.389,2020-12-11 16:16:04.419,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,42582,Subscriber,1991,Male
0 days 00:19:50,2020-12-11 16:12:37.993,2020-12-11 16:32:28.415,3199,Newport Pkwy,40.7287448,-74.0321082,3205,JC Medical Center,40.71653978099194,-74.0496379137039,40858,Customer,1969,Unknown
0 days 00:19:34,2020-12-11 16:12:49.269,2020-12-11 16:32:23.355,3199,Newport Pkwy,40.7287448,-74.0321082,3205,JC Medical Center,40.71653978099194,-74.0496379137039,27233,Customer,1969,Unknown
0 days 00:20:03,2020-12-11 16:12:49.657,2020-12-11 16:32:52.965,3199,Newport Pkwy,40.7287448,-74.0321082,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42308,Customer,1969,Unknown
0 days 00:03:48,2020-12-11 16:12:51.954,2020-12-11 16:16:40.604,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3213,Van Vorst Park,40.71848892,-74.047726625,26545,Subscriber,1986,Female
0 days 00:12:42,2020-12-11 16:13:02.573,2020-12-11 16:25:45.471,3639,Harborside,40.7192517,-74.034234,3192,Liberty Light Rail,40.7112423,-74.0557013,46290,Subscriber,1976,Female
0 days 00:04:53,2020-12-11 16:13:40.237,2020-12-11 16:18:34.050,3203,Hamilton Park,40.727595966,-74.044247311,3273,Manila & 1st,40.72165072487999,-74.04288411140442,41696,Subscriber,1980,Male
0 days 01:04:28,2020-12-11 16:14:38.349,2020-12-11 17:19:06.666,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,42120,Customer,1997,Male
0 days 00:05:30,2020-12-11 16:15:13.406,2020-12-11 16:20:43.538,3195,Sip Ave,40.73089709786179,-74.06391263008118,3194,McGinley Square,40.7253399253558,-74.06762212514877,43090,Customer,1969,Unknown
0 days 00:22:28,2020-12-11 16:16:30.856,2020-12-11 16:38:59.684,3210,Pershing Field,40.742677141,-74.051788633,3280,Astor Place,40.71928220070702,-74.07126188278198,42354,Subscriber,1953,Female
0 days 00:09:30,2020-12-11 16:19:59.638,2020-12-11 16:29:29.887,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3203,Hamilton Park,40.727595966,-74.044247311,44398,Subscriber,1990,Female
0 days 00:31:14,2020-12-11 16:20:59.150,2020-12-11 16:52:13.269,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,34020,Subscriber,1970,Male
0 days 00:33:54,2020-12-11 16:23:24.720,2020-12-11 16:57:19.212,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,29095,Customer,2003,Female
0 days 00:26:00,2020-12-11 16:23:49.772,2020-12-11 16:49:49.962,3681,Grand St,40.71517767732029,-74.03768330812454,3268,Lafayette Park,40.71346382669195,-74.06285852193832,47225,Subscriber,1989,Female
0 days 00:36:43,2020-12-11 16:26:55.976,2020-12-11 17:03:39.474,3192,Liberty Light Rail,40.7112423,-74.0557013,3639,Harborside,40.7192517,-74.034234,46290,Subscriber,1976,Female
0 days 00:02:10,2020-12-11 16:27:14.845,2020-12-11 16:29:25.599,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,44742,Subscriber,1991,Female
0 days 00:04:03,2020-12-11 16:27:29.480,2020-12-11 16:31:33.060,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3203,Hamilton Park,40.727595966,-74.044247311,44691,Subscriber,1969,Male
0 days 00:04:55,2020-12-11 16:29:52.750,2020-12-11 16:34:48.299,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3203,Hamilton Park,40.727595966,-74.044247311,42370,Subscriber,1986,Male
0 days 00:03:10,2020-12-11 16:31:08.253,2020-12-11 16:34:19.052,3203,Hamilton Park,40.727595966,-74.044247311,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,44398,Subscriber,1986,Male
0 days 00:17:14,2020-12-11 16:31:31.466,2020-12-11 16:48:46.019,3211,Newark Ave,40.72152515,-74.046304543,3681,Grand St,40.71517767732029,-74.03768330812454,42526,Subscriber,1986,Male
0 days 00:03:24,2020-12-11 16:32:05.857,2020-12-11 16:35:29.905,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3279,Dixon Mills,40.721630142638354,-74.04996782541275,40053,Subscriber,1968,Female
0 days 00:12:59,2020-12-11 16:32:47.738,2020-12-11 16:45:47.457,3677,Glenwood Ave,40.72755146730012,-74.07106071710587,3205,JC Medical Center,40.71653978099194,-74.0496379137039,44576,Subscriber,1959,Male
0 days 00:12:23,2020-12-11 16:35:16.083,2020-12-11 16:47:39.993,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3199,Newport Pkwy,40.7287448,-74.0321082,42191,Subscriber,1981,Male
0 days 00:03:56,2020-12-11 16:35:18.629,2020-12-11 16:39:15.057,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,36057,Subscriber,1980,Male
0 days 00:07:41,2020-12-11 16:35:46.740,2020-12-11 16:43:27.840,3203,Hamilton Park,40.727595966,-74.044247311,3185,City Hall,40.7177325,-74.043845,42370,Subscriber,1969,Unknown
0 days 00:03:08,2020-12-11 16:35:59.041,2020-12-11 16:39:07.901,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,44916,Subscriber,1972,Male
0 days 00:01:50,2020-12-11 16:36:22.916,2020-12-11 16:38:13.792,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,45278,Subscriber,1990,Female
0 days 00:08:35,2020-12-11 16:38:17.640,2020-12-11 16:46:53.265,3211,Newark Ave,40.72152515,-74.046304543,3214,Essex Light Rail,40.7127742,-74.0364857,42343,Subscriber,1976,Female
0 days 00:22:02,2020-12-11 16:40:41.331,2020-12-11 17:02:43.566,3187,Warren St,40.7211236,-74.03805095,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,48916,Subscriber,1979,Male
0 days 00:12:06,2020-12-11 16:40:44.552,2020-12-11 16:52:51.397,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3212,Christ Hospital,40.734785818,-74.050443636,39542,Subscriber,1988,Male
0 days 00:25:12,2020-12-11 16:40:46.973,2020-12-11 17:05:58.973,3639,Harborside,40.7192517,-74.034234,3196,Riverview Park,40.7443187,-74.0439909,42634,Subscriber,1991,Male
0 days 00:05:51,2020-12-11 16:41:20.679,2020-12-11 16:47:11.887,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,28012,Subscriber,1949,Male
0 days 00:06:42,2020-12-11 16:43:16.562,2020-12-11 16:49:59.453,3213,Van Vorst Park,40.71848892,-74.047726625,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,48911,Subscriber,1979,Male
0 days 00:04:08,2020-12-11 16:44:42.002,2020-12-11 16:48:50.448,3195,Sip Ave,40.73089709786179,-74.06391263008118,3194,McGinley Square,40.7253399253558,-74.06762212514877,40124,Subscriber,1985,Male
0 days 00:05:05,2020-12-11 16:45:10.661,2020-12-11 16:50:15.676,3195,Sip Ave,40.73089709786179,-74.06391263008118,3194,McGinley Square,40.7253399253558,-74.06762212514877,39442,Subscriber,1963,Male
0 days 00:40:16,2020-12-11 16:46:19.762,2020-12-11 17:26:36.277,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,44576,Subscriber,1959,Male
0 days 00:01:26,2020-12-11 16:46:26.435,2020-12-11 16:47:52.811,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,42585,Subscriber,1990,Male
0 days 00:04:50,2020-12-11 16:49:02.570,2020-12-11 16:53:53.402,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,44691,Subscriber,1983,Female
0 days 00:21:40,2020-12-11 16:49:27.141,2020-12-11 17:11:07.332,3195,Sip Ave,40.73089709786179,-74.06391263008118,3191,Union St,40.7182113,-74.0836394,32540,Subscriber,1978,Male
